     234.375   6882.964 # matmult_asy_offload asy_offload 100 
     937.500  45701.759 # matmult_asy_offload asy_offload 200 
    5859.375 355851.527 # matmult_asy_offload asy_offload 500 
   23437.500 1069525.435 # matmult_asy_offload asy_offload 1000 
   93750.000 1528703.736 # matmult_asy_offload asy_offload 2000 
  585937.500 1649538.885 # matmult_asy_offload asy_offload 5000 
