     234.375  13716.030 # matmult_asy_offload asy_offload 100 
     937.500 115452.261 # matmult_asy_offload asy_offload 200 
    5859.375 914987.447 # matmult_asy_offload asy_offload 500 
   23437.500 1882990.537 # matmult_asy_offload asy_offload 1000 
   93750.000 2398346.622 # matmult_asy_offload asy_offload 2000 
  585937.500 2441077.160 # matmult_asy_offload asy_offload 5000 
