j, 0.000052, 0.001067, 0.019007, 51200000, 800, 0.025, 0.301
j, 0.000146, 0.003839, 0.058217, 409600000, 800, 0.066, 0.940
j, 0.000246, 0.006231, 0.095732, 800000000, 800, 0.106, 1.539
j, 0.000484, 0.014457, 0.251746, 2700000000, 800, 0.271, 4.041
j, 0.000764, 0.033691, 0.712176, 6400000000, 800, 0.751, 11.410
j, 0.001557, 0.080970, 3.913843, 21600000000, 800, 4.002, 62.627
j, 0.002733, 0.150120, 10.318106, 51200000000, 800, 10.478, 165.113
j, 0.004279, 0.930605, 90.460495, 337500000000, 800, 91.419, 1446.792
