j, 0.000063, 0.001246, 0.031951, 28864000, 451, 0.039, 0.371
j, 0.000135, 0.003161, 0.054762, 213504000, 417, 0.062, 0.815
j, 0.000202, 0.003431, 0.069864, 375000000, 375, 0.077, 1.014
j, 0.000452, 0.007167, 0.125921, 1009125000, 299, 0.138, 1.995
j, 0.000715, 0.010956, 0.254819, 2000000000, 250, 0.271, 4.114
j, 0.001700, 0.028863, 0.997841, 5211000000, 193, 1.034, 15.830
j, 0.002540, 0.055488, 2.130940, 10240000000, 160, 2.196, 34.036
j, 0.004607, 0.340628, 12.144556, 44718750000, 106, 12.514, 194.011
