j, 0.591612, 0.000101, 0.308211, 41600000, 650, 2.531, 0.085
j, 0.590410, 0.000404, 0.374303, 332800000, 650, 2.571, 0.157
j, 0.601356, 0.000724, 0.444638, 650000000, 650, 2.634, 0.225
j, 0.583052, 0.002402, 0.770862, 2193750000, 650, 2.984, 0.494
j, 0.589968, 0.005041, 1.108473, 5200000000, 650, 3.285, 0.867
j, 1.182842, 0.016318, 2.052350, 17550000000, 650, 5.173, 1.811
j, 2.304239, 0.038245, 3.410947, 41600000000, 650, 8.262, 3.089
j, 8.551786, 0.234396, 11.727413, 274218750000, 650, 25.485, 11.704
