j, 0.594549, 0.000101, 0.280169, 32000000, 500, 2.802, 0.051
j, 0.571230, 0.000381, 0.309642, 256000000, 500, 2.803, 0.052
j, 0.581167, 0.000723, 0.299131, 500000000, 500, 2.811, 0.055
j, 0.570786, 0.002342, 0.351899, 1687500000, 500, 2.770, 0.076
j, 0.569650, 0.004972, 0.432761, 4000000000, 500, 2.788, 0.105
j, 1.133818, 0.016229, 0.548567, 13500000000, 500, 3.998, 0.249
j, 2.262667, 0.038035, 0.768947, 32000000000, 500, 5.809, 0.489
j, 8.407185, 0.232256, 2.849865, 210937500000, 500, 16.633, 2.755
j, 19.238336, 2.309745, 7.634561, 500000000000, 500, 38.715, 9.573
