j, 1.814756, 0.000104, 0.027999, 51200000, 800, 2.369, 0.033
j, 1.588025, 0.000400, 0.048791, 409600000, 800, 2.166, 0.043
j, 1.533491, 0.000765, 0.049852, 800000000, 800, 2.102, 0.052
j, 1.450998, 0.002474, 0.138507, 2700000000, 800, 2.114, 0.119
j, 1.368953, 0.005227, 0.225671, 6400000000, 800, 2.120, 0.223
j, 2.158644, 0.016826, 0.616808, 21600000000, 800, 3.699, 0.636
j, 3.072099, 0.039104, 1.413092, 51200000000, 800, 5.918, 1.436
j, 9.448704, 0.239321, 8.789690, 337500000000, 800, 22.397, 9.002
