j, 1.397124, 0.000085, 0.017578, 51200000, 800, 1.941, 0.032
j, 0.962760, 0.000425, 0.019696, 409600000, 800, 1.497, 0.030
j, 0.968846, 0.000737, 0.030661, 800000000, 800, 1.479, 0.035
j, 0.970094, 0.002452, 0.084381, 2700000000, 800, 1.631, 0.077
j, 1.369607, 0.004946, 0.144393, 6400000000, 800, 1.985, 0.159
j, 1.575107, 0.016232, 0.434959, 21600000000, 800, 2.802, 0.452
j, 2.728676, 0.038107, 1.026171, 51200000000, 800, 5.121, 1.068
j, 8.819835, 0.231679, 6.498145, 337500000000, 800, 19.297, 6.730
j, 19.380843, 2.310646, 20.334260, 800000000000, 800, 50.265, 22.650
